AgeCat Cor Gen Rep NoControl
potomciNP0 0.360781898747652 49 9 11
telF1 0.42513807702652 49 9 11
vhlevljeni1 0.22586720480726 49 9 11
cak5 0.973255605164068 50 9 11
k3 0.634351273139764 50 9 11
k5 0.678925529483381 50 9 11
pBM4 0.0357496482923365 50 9 11
pBM5 0.36435311137795 50 9 11
pBM6 0.260013539348928 50 9 11
pb6 0.926252988580245 50 9 11
pb7 0.886799025463918 50 9 11
pb8 0.933425186259514 50 9 11
pb9 0.950429089012432 50 9 11
potomciNP0 0.373389940877203 50 9 11
telF1 0.458565347261099 50 9 11
vhlevljeni1 0.385169530803238 50 9 11
cak5 0.786673347053926 51 9 11
k3 0.646623242738645 51 9 11
k5 0.658495727084543 51 9 11
pBM4 0.239861566542951 51 9 11
pBM5 0.0610306201354795 51 9 11
pBM6 0.326524078881463 51 9 11
pb6 0.92837266746312 51 9 11
pb7 0.908279692207006 51 9 11
pb8 0.844212688311137 51 9 11
pb9 0.92490783256304 51 9 11
potomciNP0 0.353047795239261 51 9 11
telF1 0.403062893144084 51 9 11
vhlevljeni1 0.41610999305999 51 9 11
cak5 0.934893312259302 52 9 11
k3 0.635285882235604 52 9 11
k5 0.623931117296407 52 9 11
pBM4 0.337189366101321 52 9 11
pBM5 0.208209622935538 52 9 11
pBM6 0.081299613587547 52 9 11
pb6 0.750660922307366 52 9 11
pb7 0.907622786579801 52 9 11
pb8 0.894850591489509 52 9 11
pb9 0.824199835713454 52 9 11
potomciNP0 0.27181592185959 52 9 11
telF1 0.433030869237531 52 9 11
vhlevljeni1 0.345808965275701 52 9 11
cak5 0.901089698183474 53 9 11
k3 0.634221682004044 53 9 11
k5 0.632880887660022 53 9 11
pBM4 0.585640952485908 53 9 11
pBM5 0.311845081230108 53 9 11
pBM6 0.27541052065112 53 9 11
pb6 0.969309926703755 53 9 11
pb7 0.771643582138126 53 9 11
pb8 0.944319180513909 53 9 11
pb9 0.906086477355357 53 9 11
potomciNP0 0.523204822425846 53 9 11
telF1 0.384255059224363 53 9 11
vhlevljeni1 0.127390330830389 53 9 11
cak5 0.925994844906822 54 9 11
k3 0.63432107124535 54 9 11
k5 0.625343327460277 54 9 11
pBM4 0.464243141158481 54 9 11
pBM5 0.595665609334273 54 9 11
pBM6 0.240460950971005 54 9 11
pb6 0.97642356563454 54 9 11
pb7 0.975386463053466 54 9 11
pb8 0.826294541405967 54 9 11
pb9 0.921785877920196 54 9 11
potomciNP0 0.292272543274616 54 9 11
telF1 0.39136336484299 54 9 11
vhlevljeni1 0.525643516813525 54 9 11
cak5 0.972117573997214 55 9 11
k3 0.639099744409528 55 9 11
k5 0.621462313789957 55 9 11
pBM4 0.00104945985003062 55 9 11
pBM5 0.531185202349369 55 9 11
pBM6 0.602394270108426 55 9 11
pb6 0.991614331315392 55 9 11
pb7 0.975875330479316 55 9 11
pb8 0.975266664843459 55 9 11
pb9 0.805731613163691 55 9 11
potomciNP0 0.216630916737541 55 9 11
telF1 0.369675381373355 55 9 11
vhlevljeni1 0.288582067958726 55 9 11
cak5 0.867150106860128 56 9 11
k3 0.592678197551004 56 9 11
k5 0.635879852245699 56 9 11
pBM4 0.318934186768968 56 9 11
pBM5 0.0415161016813418 56 9 11
pBM6 0.505490581542583 56 9 11
pb6 0.979040636087068 56 9 11
pb7 0.989449275455369 56 9 11
pb8 0.978275721931766 56 9 11
pb9 0.97408639200499 56 9 11
potomciNP0 0.172046376911709 56 9 11
telF1 0.395620912895414 56 9 11
vhlevljeni1 0.0959037058713309 56 9 11
cak5 0.957474798817311 57 9 11
k3 0.613640615823002 57 9 11
k5 0.640865460598472 57 9 11
pBM4 0.0130461988663534 57 9 11
pBM5 0.301725623702347 57 9 11
pBM6 0.054456311502671 57 9 11
pb6 0.547044331551252 57 9 11
pb7 0.985103099340083 57 9 11
pb8 0.998311330151159 57 9 11
pb9 0.973040177183108 57 9 11
potomciNP0 0.431832691790239 57 9 11
telF1 0.394730482235105 57 9 11
vhlevljeni1 0.10398003730056 57 9 11
cak5 0.765673634371442 58 9 11
k3 0.60518123901272 58 9 11
k5 0.586057393839835 58 9 11
pBM4 0.142020303164688 58 9 11
pBM5 0.0209128579884984 58 9 11
pBM6 0.426106273954484 58 9 11
pb6 0.902228137554427 58 9 11
pb7 0.491841003171805 58 9 11
pb8 0.983185336844957 58 9 11
pb9 0.993728559502849 58 9 11
potomciNP0 0.213791682855889 58 9 11
telF1 0.404132215209991 58 9 11
vhlevljeni1 0.452554602743475 58 9 11
cak5 0.872496802793795 59 9 11
k3 0.625966494490371 59 9 11
k5 0.612636967893883 59 9 11
pBM4 0.166096603527441 59 9 11
pBM5 0.136809784579432 59 9 11
pBM6 0.160752868466965 59 9 11
pb6 0.534609955849509 59 9 11
pb7 0.900117338438248 59 9 11
pb8 0.553257162835072 59 9 11
pb9 0.982119107015629 59 9 11
potomciNP0 0.152739970377856 59 9 11
telF1 0.347040664409808 59 9 11
vhlevljeni1 0.371083585659202 59 9 11
cak5 0.961577538679044 60 9 11
k3 0.637434695332271 60 9 11
k5 0.6079980137024 60 9 11
pBM4 0.415383943082349 60 9 11
pBM5 0.102183019600355 60 9 11
pBM6 0.142826200012162 60 9 11
pb6 0.847267885949749 60 9 11
pb7 0.465249474491169 60 9 11
pb8 0.859064106610883 60 9 11
pb9 0.502942765913275 60 9 11
potomciNP0 0.242510168179956 60 9 11
telF1 0.41575749465088 60 9 11
vhlevljeni1 0.0413262867696213 60 9 11
